HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
720.2438566687737,62.76470737697115,30.93180529866942,54.66230305766172,16.068292568399357,59.47913392173963,8.713790140122624,61.96144957178559,45.06476304746508,45.07900654829476,0.08714369000975102,0.06256875727603671,710.9375,55.018359374999996,0.07738846153846153,77.63671875,1.3927668344969075,669.921875,765.625,20.16434892541087,56.32111251580278,587.890625,994.140625,16.309278350515463,242.1875,,0.006989703789685989,0.007195468767604265,0.003910052265999722,0.0003866851382677034,0.018481909961557682,1.8402487430086891,0.3893249551897406,0.21156104937923728,-5.544204537810848,31.875671219452002,82.8539104429855,0.384721385496786,8297.021623141201,2.5992836314745342,4.625892331883748,861.4432528724367,0.5050568900126422,0.49350649350649356,0.7236842105263158,0.09744779582366589,50.056663644605614,50.06925083358084,50.04264505949582,46.81818181818182,0.4653763078041721,0.5346236921958278,21.74511057259548,23.30685026074873,0.558244986183772,0.44175501381622806,61.904956985355454,55.068564320631715,0.5462716190274152,0.45372838097258483,46.39543907095348,42.283306667126425,1.1131552897814854,2.2919554807316977,1.3340937871812397,1.8857349074032737,-1.7362781974972208,-1.7199580275869746,-0.25931420795052934,0.0023189371982846032,0.3372762528485329,0.9857888980394849,0.0995754192075693,0.9948217029250581,1.0086023968031876,0.6801116621516243,-0.32119603613107506,-0.36160546460363807,1.4741630692223922e-05,0.0007992117475191883,1.460287986101355,1.475988811713971,6.858481479598783,1.0940135374698448,1.1363390680515477,1.4501091694436115,2.0134099560839203,1.621880130717817,1.7788491325919682,3.13872126371521,0.7322384281969243
